timestamp,rainfall_bhagirathi_tekhla_mm,rainfall_bhilangna_mm,rainfall_lateral_intermediate_mm,rainfall_source
2024-09-18 19:00:00+00:00,0.117,0.128,0.412,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-18 20:00:00+00:00,0.405,0.393,0.814,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-18 21:00:00+00:00,0.764,0.512,0.692,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-18 22:00:00+00:00,0.937,0.438,0.423,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-18 23:00:00+00:00,0.686,0.22,0.293,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 00:00:00+00:00,0.369,0.182,0.561,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 01:00:00+00:00,0.021,0.0,0.029,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 02:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 03:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 04:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 05:00:00+00:00,0.009,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 06:00:00+00:00,0.021,0.045,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 07:00:00+00:00,0.013,0.047,0.012,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 08:00:00+00:00,0.026,0.06,0.026,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 09:00:00+00:00,0.02,0.048,0.023,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 10:00:00+00:00,0.019,0.083,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 11:00:00+00:00,0.01,0.034,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 12:00:00+00:00,0.002,0.003,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 13:00:00+00:00,0.001,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 14:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 15:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 16:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 17:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 18:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 19:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 20:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 21:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 22:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-19 23:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 00:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 01:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 02:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 03:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 04:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 05:00:00+00:00,0.0,0.009,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 06:00:00+00:00,0.001,0.041,0.005,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 07:00:00+00:00,0.004,0.087,0.003,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 08:00:00+00:00,0.014,0.116,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 09:00:00+00:00,0.023,0.171,0.005,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 10:00:00+00:00,0.027,0.143,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 11:00:00+00:00,0.018,0.076,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 12:00:00+00:00,0.0,0.032,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 13:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 14:00:00+00:00,0.001,0.0,0.002,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 15:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 16:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 17:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 18:00:00+00:00,0.004,0.0,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 19:00:00+00:00,0.007,0.0,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 20:00:00+00:00,0.037,0.0,0.003,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 21:00:00+00:00,0.061,0.0,0.004,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 22:00:00+00:00,0.021,0.005,0.006,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-20 23:00:00+00:00,0.019,0.016,0.005,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 00:00:00+00:00,0.015,0.062,0.004,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 01:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 02:00:00+00:00,0.0,0.014,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 03:00:00+00:00,0.001,0.016,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 04:00:00+00:00,0.006,0.064,0.021,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 05:00:00+00:00,0.012,0.146,0.058,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 06:00:00+00:00,0.028,0.216,0.095,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 07:00:00+00:00,0.027,0.249,0.105,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 08:00:00+00:00,0.036,0.174,0.123,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 09:00:00+00:00,0.06,0.15,0.161,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 10:00:00+00:00,0.062,0.251,0.211,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 11:00:00+00:00,0.03,0.32,0.165,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 12:00:00+00:00,0.027,0.095,0.163,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 13:00:00+00:00,0.012,0.078,0.063,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 14:00:00+00:00,0.003,0.034,0.025,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 15:00:00+00:00,0.0,0.037,0.02,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 16:00:00+00:00,0.0,0.087,0.05,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 17:00:00+00:00,0.001,0.152,0.053,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 18:00:00+00:00,0.008,0.188,0.146,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 19:00:00+00:00,0.029,0.154,0.239,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 20:00:00+00:00,0.013,0.187,0.244,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 21:00:00+00:00,0.011,0.309,0.279,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 22:00:00+00:00,0.007,0.373,0.253,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-21 23:00:00+00:00,0.009,0.305,0.105,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 00:00:00+00:00,0.032,0.244,0.059,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 01:00:00+00:00,0.001,0.04,0.011,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 02:00:00+00:00,0.0,0.016,0.01,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 03:00:00+00:00,0.0,0.004,0.012,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 04:00:00+00:00,0.002,0.024,0.019,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 05:00:00+00:00,0.009,0.103,0.037,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 06:00:00+00:00,0.042,0.231,0.058,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 07:00:00+00:00,0.077,0.231,0.082,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 08:00:00+00:00,0.045,0.195,0.05,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 09:00:00+00:00,0.114,0.681,0.168,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 10:00:00+00:00,0.065,0.41,0.073,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 11:00:00+00:00,0.055,0.127,0.094,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 12:00:00+00:00,0.015,0.029,0.013,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 13:00:00+00:00,0.003,0.062,0.055,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 14:00:00+00:00,0.0,0.0,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 15:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 16:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 17:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 18:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 19:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 20:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 21:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 22:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-22 23:00:00+00:00,0.001,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 00:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 01:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 02:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 03:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 04:00:00+00:00,0.001,0.001,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 05:00:00+00:00,0.006,0.029,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 06:00:00+00:00,0.026,0.062,0.018,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 07:00:00+00:00,0.049,0.098,0.017,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 08:00:00+00:00,0.165,0.217,0.085,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 09:00:00+00:00,0.064,0.104,0.039,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-09-23 10:00:00+00:00,0.064,0.162,0.02,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
